SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch3,1-Preload,0.000,23.935,0,0.165
Stretch3,1-Preload,0.200,23.935,0,-0.133
Stretch3,1-Preload,0.400,23.977,0.042,0.165
Stretch3,1-Preload,0.600,24.023,0.088,-0.133
Stretch3,1-Preload,0.800,24.065,0.13,0.165
Stretch3,1-Preload,1.000,24.11,0.175,-0.034
Stretch3,1-Preload,1.200,24.153,0.218,-0.233
Stretch3,1-Preload,1.400,24.201,0.266,0.066
Stretch3,1-Preload,1.600,24.245,0.31,0.066
Stretch3,1-Preload,1.800,24.282,0.347,-0.233
Stretch3,1-Preload,2.000,24.337,0.402,0.165
Stretch3,1-Preload,2.200,24.377,0.442,-0.034
Stretch3,1-Preload,2.400,24.418,0.483,0.066
Stretch3,1-Preload,2.600,24.464,0.529,0.066
Stretch3,1-Preload,2.800,24.506,0.571,-0.233
Stretch3,1-Preload,3.000,24.556,0.621,0.066
Stretch3,1-Preload,3.200,24.599,0.664,-0.133
Stretch3,1-Preload,3.400,24.646,0.711,-0.034
Stretch3,1-Preload,3.600,24.689,0.754,-0.133
Stretch3,1-Preload,3.800,24.735,0.8,-0.233
Stretch3,1-Preload,4.000,24.785,0.85,0.066
Stretch3,1-Preload,4.200,24.834,0.899,0.066
Stretch3,1-Preload,4.400,24.875,0.94,-0.034
Stretch3,1-Preload,4.600,24.926,0.991,0.066
Stretch3,1-Preload,4.800,24.966,1.031,-0.133
Stretch3,1-Preload,5.000,25.014,1.079,-0.133
Stretch3,1-Preload,5.200,25.061,1.126,-0.133
Stretch3,1-Preload,5.400,25.113,1.178,-0.133
Stretch3,1-Preload,5.600,25.156,1.221,-0.432
Stretch3,1-Preload,5.800,25.216,1.281,-0.233
Stretch3,1-Preload,6.000,25.265,1.33,-0.233
Stretch3,1-Preload,6.200,25.314,1.379,-0.133
Stretch3,1-Preload,6.400,25.359,1.424,-0.133
Stretch3,1-Preload,6.600,25.417,1.482,-0.034
Stretch3,1-Preload,6.800,25.472,1.537,-0.034
Stretch3,1-Preload,7.000,25.529,1.594,-0.034
Stretch3,1-Preload,7.200,25.569,1.634,-0.333
Stretch3,1-Preload,7.400,25.623,1.688,-0.133
Stretch3,1-Preload,7.600,25.687,1.752,-0.133
Stretch3,1-Preload,7.800,25.741,1.806,-0.233
Stretch3,1-Preload,8.000,25.798,1.863,-0.233
Stretch3,1-Preload,8.200,25.859,1.924,-0.133
Stretch3,1-Preload,8.400,25.915,1.98,-0.333
Stretch3,1-Preload,8.600,25.978,2.043,-0.133
Stretch3,1-Preload,8.800,26.037,2.102,-0.133
Stretch3,1-Preload,9.000,26.085,2.15,-0.133
Stretch3,1-Preload,9.200,26.145,2.21,-0.133
Stretch3,1-Preload,9.400,26.202,2.267,-0.333
Stretch3,1-Preload,9.600,26.255,2.32,-0.233
Stretch3,1-Preload,9.800,26.318,2.383,-0.034
Stretch3,1-Preload,10.000,26.37,2.435,-0.432
Stretch3,1-Preload,10.200,26.43,2.495,-0.034
Stretch3,1-Preload,10.400,26.493,2.558,-0.233
Stretch3,1-Preload,10.600,26.543,2.608,-0.233
Stretch3,1-Preload,10.800,26.602,2.667,-0.034
Stretch3,1-Preload,11.000,26.654,2.719,-0.333
Stretch3,1-Preload,11.200,26.704,2.769,-0.133
Stretch3,1-Preload,11.400,26.753,2.818,0.066
Stretch3,1-Preload,11.600,26.799,2.864,-0.333
Stretch3,1-Preload,11.800,26.849,2.914,0.165
